Employee_ID,Department,Job_Title,Location,Performance_Rating,Experience_Years,Work_Mode,Salary_INR,Status
E01907,Sales,BD Associate,Chennai,5,0,On-site,1403215,Active
E01908,Sales,BD Associate,Hyderabad,1,20,Hybrid,1367040,Active
E01909,Support,Tech Support,Bangalore,4,18,On-site,1336315,Active
E01910,IT,DevOps Engineer,Hyderabad,5,20,On-site,1226124,Active
E01911,Support,Tech Support,Pune,5,5,Hybrid,1570966,Resigned
E01912,Support,Support Engineer,Delhi,5,14,Remote,650623,Resigned
E01913,Marketing,Content Strategist,Mumbai,1,19,On-site,861204,Active
E01914,HR,Recruiter,Bangalore,1,14,Remote,2221443,Active
E01915,Finance,Accountant,Delhi,1,14,On-site,932031,Resigned
E01916,Finance,Accountant,Kolkata,3,12,On-site,2406941,Active
E01917,Support,Customer Support,Kolkata,5,11,On-site,645771,Resigned
E01918,Support,Tech Support,Pune,3,17,Hybrid,1005584,Active
E01919,Operations,Logistics Coordinator,Pune,3,11,Hybrid,2349741,Active
E01920,HR,Recruiter,Mumbai,5,6,Remote,1000506,Resigned
E01921,Marketing,Content Strategist,Hyderabad,1,15,Hybrid,1967321,Resigned
E01922,Support,Customer Support,Delhi,2,19,Hybrid,715718,Resigned
E01923,Sales,Sales Executive,Hyderabad,2,5,Hybrid,2400357,Active
E01924,HR,Recruiter,Bangalore,3,18,On-site,1982266,Active
E01925,HR,HR Manager,Kolkata,1,5,On-site,417806,Resigned
E01926,Support,Tech Support,Bangalore,3,11,Hybrid,332673,Active
E01927,Operations,Operations Manager,Mumbai,1,6,Hybrid,683073,Resigned
E01928,Finance,Accountant,Hyderabad,3,0,Hybrid,2067389,Active
E01929,Marketing,SEO Specialist,Delhi,5,9,Remote,1402849,Active
E01930,Operations,Operations Executive,Delhi,2,16,Hybrid,1192302,Resigned
E01931,HR,HR Manager,Bangalore,2,18,Hybrid,1194545,Active
E01932,IT,System Admin,Chennai,2,0,Remote,704318,Active
E01933,Marketing,Content Strategist,Pune,1,17,On-site,1877255,Active
E01934,HR,HR Manager,Pune,3,19,On-site,1146020,Active
E01935,Finance,Auditor,Mumbai,3,19,On-site,1718084,Resigned
E01936,Marketing,SEO Specialist,Pune,4,9,On-site,316538,Resigned
E01937,Sales,Sales Manager,Chennai,1,1,Remote,2157561,Active
E01938,HR,HR Manager,Chennai,5,0,On-site,2380239,Resigned
E01939,IT,Software Engineer,Pune,1,7,On-site,1677206,Resigned
E01940,Marketing,Content Strategist,Bangalore,4,14,Hybrid,2090174,Active
E01941,HR,HR Manager,Pune,2,0,Remote,2086301,Resigned
E01942,Operations,Operations Executive,Pune,5,19,Hybrid,2444999,Active
E01943,IT,Data Analyst,Delhi,5,11,On-site,509966,Active
E01944,IT,ML Engineer,Chennai,3,20,On-site,2038976,Active
E01945,IT,DevOps Engineer,Kolkata,1,19,On-site,2387414,Resigned
E01946,Marketing,Marketing Executive,Pune,1,12,On-site,2230413,Active
E01947,Operations,Logistics Coordinator,Chennai,5,10,On-site,2438256,Resigned
E01948,Operations,Operations Executive,Bangalore,5,8,Hybrid,1385583,Active
E01949,IT,Data Analyst,Delhi,3,18,Remote,2404505,Active
E01950,HR,HR Manager,Kolkata,2,0,Hybrid,580429,Resigned
E01951,Marketing,SEO Specialist,Bangalore,3,16,On-site,2464791,Active
E01952,IT,Software Engineer,Pune,1,11,On-site,372994,Resigned
E01953,Marketing,Marketing Executive,Chennai,3,3,Hybrid,1501260,Active
E01954,Sales,Sales Manager,Kolkata,4,15,Remote,2427816,Resigned
E01955,Operations,Logistics Coordinator,Pune,1,6,On-site,1753463,Active
E01956,Finance,Accountant,Bangalore,5,12,On-site,1643440,Active
E01957,Marketing,SEO Specialist,Pune,4,11,Remote,1342834,Active
E01958,Sales,Sales Executive,Hyderabad,1,0,On-site,1461694,Resigned
E01959,Marketing,SEO Specialist,Mumbai,2,8,Remote,706435,Resigned
E01960,Marketing,SEO Specialist,Bangalore,1,10,Remote,2435266,Resigned
E01961,Finance,Financial Analyst,Hyderabad,4,3,Hybrid,2196808,Active
E01962,Marketing,Content Strategist,Bangalore,3,9,On-site,716548,Active
E01963,HR,Recruiter,Mumbai,1,17,On-site,1379803,Resigned
E01964,Finance,Financial Analyst,Kolkata,3,5,Remote,743466,Active
E01965,IT,ML Engineer,Chennai,5,7,Remote,1980077,Active
E01966,Support,Support Engineer,Delhi,5,9,On-site,1670750,Active
E01967,Support,Support Engineer,Mumbai,4,18,On-site,1689485,Resigned
E01968,Support,Support Engineer,Hyderabad,2,11,On-site,298242,Resigned
E01969,Support,Tech Support,Mumbai,3,12,Hybrid,1690580,Active
E01970,IT,Software Engineer,Kolkata,3,17,Remote,360091,Resigned
E01971,Support,Tech Support,Bangalore,3,9,Remote,349329,Active
E01972,HR,HR Assistant,Mumbai,3,8,On-site,1542179,Resigned
E01973,Sales,BD Associate,Mumbai,1,8,On-site,1769934,Active
E01974,Operations,Operations Executive,Chennai,3,20,Hybrid,1475647,Active
E01975,Support,Customer Support,Pune,4,2,Hybrid,2299871,Resigned
E01976,HR,HR Manager,Bangalore,4,14,On-site,467815,Active
E01977,Sales,Sales Executive,Bangalore,4,3,Remote,534487,Active
E01978,Finance,Auditor,Bangalore,1,9,Remote,1678166,Active
E01979,Sales,BD Associate,Bangalore,5,13,On-site,656080,Resigned
E01980,HR,Recruiter,Hyderabad,3,18,Hybrid,1836282,Active
E01981,Sales,BD Associate,Kolkata,4,3,On-site,1786843,Resigned
E01982,Finance,Auditor,Mumbai,1,16,Hybrid,1782984,Active
E01983,Operations,Operations Executive,Chennai,3,5,Remote,388966,Resigned
E01984,Finance,Auditor,Mumbai,5,19,On-site,875070,Active
E01985,Support,Tech Support,Hyderabad,2,5,On-site,2288731,Active
E01986,Support,Support Engineer,Bangalore,1,0,Remote,728739,Active
E01987,Support,Customer Support,Pune,4,17,On-site,1364131,Active
E01988,IT,Data Analyst,Pune,3,14,Remote,2173413,Active
E01989,Support,Customer Support,Mumbai,1,18,On-site,2073384,Resigned
E01990,Operations,Operations Executive,Kolkata,2,8,Hybrid,908554,Resigned
E01991,Support,Tech Support,Mumbai,2,15,On-site,408621,Resigned
E01992,Finance,Financial Analyst,Bangalore,5,4,On-site,480099,Active
E01993,HR,HR Manager,Kolkata,4,17,On-site,698052,Active
E01994,Support,Tech Support,Delhi,4,15,Hybrid,1670545,Active
E01995,Support,Customer Support,Kolkata,3,5,On-site,521639,Active
E01996,Operations,Operations Executive,Delhi,5,6,Remote,1584132,Resigned
E01997,Operations,Logistics Coordinator,Kolkata,4,0,On-site,2024702,Resigned
E01998,Finance,Accountant,Hyderabad,5,17,Remote,633094,Active
E01999,Support,Customer Support,Kolkata,1,3,Remote,531260,Resigned
E02000,Marketing,Marketing Executive,Hyderabad,5,12,Hybrid,2108558,Active
E02001,Sales,Sales Executive,Kolkata,3,4,Hybrid,1845141,Active
E02002,Operations,Operations Executive,Chennai,5,12,Hybrid,936838,Active
E02003,IT,DevOps Engineer,Delhi,5,19,Hybrid,1212217,Active
E02004,IT,DevOps Engineer,Delhi,3,18,Hybrid,370918,Active
E02005,Finance,Auditor,Hyderabad,4,4,Remote,267829,Resigned
E02006,IT,System Admin,Bangalore,3,8,On-site,456604,Active
E02007,Finance,Financial Analyst,Chennai,3,4,On-site,2188174,Active
E02008,Sales,Sales Manager,Delhi,3,4,On-site,2032391,Active
E02009,Operations,Logistics Coordinator,Chennai,3,9,On-site,791689,Active
E02010,Support,Customer Support,Kolkata,4,0,On-site,1566735,Active
E02011,Sales,Sales Manager,Bangalore,3,16,Hybrid,1341347,Active
E02012,Sales,BD Associate,Delhi,3,7,Hybrid,540299,Active
E02013,Operations,Operations Manager,Bangalore,4,20,On-site,1615435,Active
E02014,HR,HR Assistant,Hyderabad,3,3,On-site,630149,Resigned
E02015,Marketing,Marketing Executive,Chennai,1,4,Hybrid,1519343,Resigned
E02016,Sales,BD Associate,Hyderabad,5,9,Hybrid,760684,Active
E02017,Operations,Operations Executive,Bangalore,2,9,Hybrid,1646615,Resigned
E02018,Marketing,Marketing Executive,Chennai,5,17,On-site,403023,Active
E02019,HR,HR Assistant,Kolkata,5,0,Remote,1375521,Active
E02020,Finance,Accountant,Chennai,2,14,Hybrid,739922,Active
E02021,Operations,Logistics Coordinator,Chennai,4,5,Remote,798892,Active
E02022,IT,DevOps Engineer,Mumbai,1,4,Remote,1409691,Active
E02023,Marketing,Marketing Executive,Chennai,2,13,Hybrid,309790,Resigned
E02024,Support,Support Engineer,Hyderabad,3,13,On-site,557157,Active
E02025,Marketing,Marketing Executive,Bangalore,2,3,Hybrid,1977421,Resigned
E02026,HR,Recruiter,Delhi,1,15,On-site,1367201,Active
E02027,Finance,Financial Analyst,Delhi,3,13,On-site,773566,Resigned
E02028,HR,Recruiter,Kolkata,5,9,Remote,992138,Active
E02029,IT,ML Engineer,Kolkata,2,11,Hybrid,2077331,Resigned
E02030,IT,Software Engineer,Kolkata,3,20,Remote,2026305,Active
E02031,HR,HR Manager,Delhi,3,1,Remote,1021393,Active
E02032,HR,Recruiter,Chennai,3,4,Hybrid,2015207,Active
E02033,Marketing,Marketing Executive,Bangalore,2,16,Remote,2350777,Active
E02034,Marketing,Content Strategist,Pune,4,0,On-site,1687912,Resigned
E02035,Sales,BD Associate,Kolkata,5,4,Hybrid,610372,Active
E02036,HR,HR Assistant,Mumbai,1,3,Hybrid,259012,Resigned
E02037,Sales,BD Associate,Hyderabad,4,0,On-site,2202894,Resigned
E02038,Support,Support Engineer,Delhi,3,5,On-site,1427052,Resigned
E02039,Marketing,SEO Specialist,Chennai,5,14,Hybrid,759590,Active
E02040,Operations,Operations Executive,Kolkata,1,18,Hybrid,2100170,Active
E02041,Sales,Sales Manager,Pune,5,16,On-site,599301,Active
E02042,IT,DevOps Engineer,Delhi,1,12,On-site,1100630,Resigned
E02043,HR,HR Assistant,Bangalore,1,12,Hybrid,2054473,Active
E02044,Support,Tech Support,Chennai,3,5,Hybrid,950972,Active
E02045,Support,Support Engineer,Chennai,5,2,On-site,1360276,Active
E02046,Sales,Sales Executive,Pune,3,9,On-site,1324198,Resigned
E02047,Marketing,Marketing Executive,Kolkata,4,13,Hybrid,528833,Active
E02048,Sales,BD Associate,Mumbai,4,12,On-site,1780732,Resigned
E02049,Sales,BD Associate,Hyderabad,3,13,On-site,2045580,Resigned
E02050,HR,HR Assistant,Kolkata,3,8,Remote,954690,Active
E02051,IT,DevOps Engineer,Bangalore,5,17,Hybrid,2178288,Active
E02052,Support,Support Engineer,Delhi,3,5,On-site,2484126,Resigned
E02053,Marketing,Content Strategist,Bangalore,2,20,Hybrid,481898,Active
E02054,Sales,Sales Executive,Chennai,3,20,Hybrid,958854,Active
E02055,Finance,Accountant,Bangalore,1,0,On-site,1713595,Resigned
E02056,Operations,Operations Executive,Hyderabad,4,16,Hybrid,1020545,Active
E02057,HR,HR Manager,Bangalore,4,8,On-site,806552,Active
E02058,Marketing,Content Strategist,Bangalore,3,16,Hybrid,1862086,Active
E02059,Sales,BD Associate,Mumbai,4,17,Remote,1922115,Resigned
E02060,Operations,Logistics Coordinator,Kolkata,2,8,Remote,304808,Resigned
E02061,IT,Data Analyst,Pune,4,15,Remote,477977,Active
E02062,IT,Data Analyst,Delhi,3,18,Hybrid,663612,Active
E02063,Marketing,Marketing Executive,Mumbai,4,19,On-site,836455,Active
E02064,Finance,Accountant,Bangalore,4,17,On-site,2387655,Active
E02065,Marketing,SEO Specialist,Chennai,4,14,Hybrid,400424,Active
E02066,Support,Support Engineer,Delhi,5,1,On-site,2001674,Active
E02067,Marketing,SEO Specialist,Chennai,4,11,On-site,2171158,Active
E02068,IT,Data Analyst,Kolkata,4,5,Remote,1478391,Active
E02069,Operations,Operations Manager,Hyderabad,2,2,Remote,1609470,Active
E02070,IT,DevOps Engineer,Pune,4,20,Remote,269192,Resigned
E02071,IT,Data Analyst,Delhi,4,7,Remote,2399646,Active
E02072,Sales,Sales Manager,Bangalore,1,14,On-site,680754,Active
E02073,Finance,Financial Analyst,Pune,3,0,On-site,420002,Active
E02074,Sales,Sales Executive,Mumbai,1,6,Hybrid,1907971,Active
E02075,HR,HR Manager,Mumbai,3,10,Hybrid,719134,Active
E02076,Finance,Financial Analyst,Chennai,4,20,On-site,1827234,Active
E02077,Marketing,Content Strategist,Hyderabad,5,9,Hybrid,1918966,Active
E02078,HR,Recruiter,Pune,3,11,On-site,2232369,Resigned
E02079,Support,Customer Support,Chennai,1,5,On-site,263448,Resigned
E02080,IT,System Admin,Chennai,4,17,Hybrid,1843603,Active
E02081,Sales,Sales Executive,Pune,5,11,Hybrid,1594782,Active
E02082,Marketing,SEO Specialist,Pune,5,7,Remote,758853,Active
E02083,Finance,Auditor,Hyderabad,3,3,Hybrid,815438,Active
E02084,IT,Data Analyst,Chennai,2,14,Hybrid,1075748,Active
E02085,IT,Software Engineer,Mumbai,4,17,Remote,1957806,Active
E02086,HR,HR Manager,Delhi,4,6,On-site,411101,Resigned
E02087,Finance,Financial Analyst,Delhi,2,5,On-site,1080171,Resigned
E02088,Sales,Sales Executive,Delhi,4,2,Remote,1557649,Resigned
E02089,Operations,Logistics Coordinator,Chennai,4,17,On-site,810956,Active
E02090,Support,Customer Support,Delhi,3,6,Remote,1780688,Resigned
E02091,HR,Recruiter,Pune,1,15,Hybrid,2367347,Active
E02092,Sales,Sales Manager,Kolkata,3,6,On-site,293585,Active
E02093,Support,Support Engineer,Pune,4,17,Remote,1177510,Active
E02094,Operations,Operations Manager,Mumbai,2,1,On-site,1589616,Active
E02095,Marketing,Content Strategist,Chennai,3,10,On-site,1104214,Active
E02096,Finance,Auditor,Hyderabad,2,15,Hybrid,760926,Active
E02097,Sales,Sales Executive,Bangalore,2,17,On-site,2292103,Resigned
E02098,Support,Support Engineer,Pune,3,16,On-site,2350588,Active
E02099,HR,Recruiter,Mumbai,4,9,Hybrid,1096454,Active
E02100,Finance,Accountant,Bangalore,5,4,Hybrid,2077916,Active
E02101,Marketing,SEO Specialist,Pune,1,16,Remote,1412108,Active
E02102,Marketing,SEO Specialist,Bangalore,3,5,Remote,1955869,Active
E02103,IT,ML Engineer,Chennai,1,15,Remote,1730929,Resigned
E02104,Finance,Accountant,Bangalore,5,16,On-site,1346686,Active
E02105,Sales,Sales Manager,Pune,3,13,Remote,1706729,Active
E02106,IT,Software Engineer,Hyderabad,2,5,On-site,414818,Active
E02107,Support,Support Engineer,Hyderabad,5,7,On-site,336728,Resigned
E02108,Finance,Accountant,Hyderabad,3,9,On-site,2098915,Resigned
E02109,HR,HR Manager,Mumbai,1,9,On-site,777703,Resigned
E02110,Operations,Operations Manager,Hyderabad,1,8,Hybrid,1131965,Resigned
E02111,IT,Data Analyst,Chennai,3,6,On-site,397215,Active
E02112,Finance,Auditor,Hyderabad,3,14,Remote,359365,Active
E02113,Sales,BD Associate,Pune,2,19,On-site,1569021,Resigned
E02114,HR,HR Assistant,Hyderabad,3,2,On-site,1845164,Active
E02115,Marketing,SEO Specialist,Pune,4,17,On-site,1426473,Active
E02116,Finance,Financial Analyst,Mumbai,4,12,Remote,531594,Active
E02117,IT,Data Analyst,Hyderabad,5,19,Hybrid,918975,Active
E02118,Support,Tech Support,Bangalore,2,17,Remote,2169359,Active
E02119,Marketing,SEO Specialist,Bangalore,5,7,Remote,1288967,Active
E02120,Operations,Operations Manager,Bangalore,1,5,Hybrid,1974092,Resigned
E02121,Marketing,SEO Specialist,Hyderabad,4,1,On-site,2410957,Active
E02122,Operations,Operations Executive,Chennai,4,0,Hybrid,1891345,Resigned
E02123,IT,DevOps Engineer,Mumbai,1,9,On-site,775400,Active
E02124,HR,HR Manager,Delhi,3,8,Hybrid,1240055,Active
E02125,Support,Support Engineer,Kolkata,3,7,On-site,2034908,Active
E02126,Operations,Operations Executive,Mumbai,5,1,Remote,1974645,Resigned
E02127,IT,ML Engineer,Mumbai,3,12,Hybrid,1619951,Active
E02128,Sales,Sales Manager,Pune,2,12,Remote,344328,Active
E02129,Operations,Logistics Coordinator,Mumbai,3,17,On-site,733121,Resigned
E02130,Sales,Sales Executive,Chennai,2,7,Hybrid,1069932,Active
E02131,HR,Recruiter,Bangalore,2,16,On-site,1618040,Active
E02132,HR,HR Manager,Chennai,3,4,On-site,790735,Active
E02133,Marketing,Content Strategist,Hyderabad,1,12,Hybrid,2187215,Resigned
E02134,HR,Recruiter,Kolkata,1,11,On-site,1143320,Active
E02135,HR,Recruiter,Bangalore,2,11,Remote,1749163,Active
E02136,Support,Support Engineer,Mumbai,4,1,Hybrid,523445,Resigned
E02137,IT,ML Engineer,Chennai,2,13,Hybrid,1052560,Resigned
E02138,Operations,Operations Manager,Bangalore,5,4,Remote,1980251,Active
E02139,Finance,Auditor,Delhi,2,20,Hybrid,1245563,Active
E02140,Support,Customer Support,Bangalore,2,7,Remote,742436,Resigned
E02141,Marketing,Marketing Executive,Chennai,3,7,Hybrid,506072,Active
E02142,HR,HR Manager,Chennai,3,5,On-site,2141985,Active
E02143,HR,HR Manager,Chennai,4,6,Hybrid,659759,Active
E02144,HR,Recruiter,Pune,3,7,Remote,768567,Active
E02145,Finance,Accountant,Pune,3,14,Hybrid,1484327,Active
E02146,HR,HR Assistant,Mumbai,4,13,On-site,648488,Active
E02147,IT,DevOps Engineer,Chennai,1,3,Hybrid,2280829,Active
E02148,Finance,Financial Analyst,Pune,3,15,On-site,2092653,Active
E02149,Marketing,Content Strategist,Pune,3,8,Remote,2100084,Active
E02150,IT,DevOps Engineer,Kolkata,1,3,On-site,2027639,Resigned
E02151,Finance,Financial Analyst,Kolkata,1,7,On-site,2156847,Resigned
E02152,Operations,Operations Manager,Mumbai,3,6,Hybrid,868531,Active
E02153,Operations,Operations Executive,Kolkata,1,1,Remote,2111416,Resigned
E02154,Sales,BD Associate,Delhi,2,5,Remote,423804,Resigned
E02155,Sales,BD Associate,Mumbai,4,18,On-site,1743522,Resigned
E02156,Operations,Operations Executive,Hyderabad,1,9,Remote,2480173,Resigned
E02157,HR,Recruiter,Kolkata,5,6,On-site,1385736,Active
E02158,HR,Recruiter,Bangalore,1,10,Hybrid,2086079,Active
E02159,Finance,Financial Analyst,Delhi,2,4,Hybrid,1730341,Active
E02160,Support,Support Engineer,Hyderabad,5,18,On-site,760839,Active
E02161,IT,DevOps Engineer,Pune,5,11,On-site,1697622,Active
E02162,Support,Customer Support,Delhi,4,15,On-site,2102978,Active
E02163,Support,Tech Support,Hyderabad,3,7,On-site,360949,Active
E02164,Operations,Logistics Coordinator,Pune,2,19,Hybrid,2204769,Resigned
E02165,Sales,Sales Manager,Bangalore,1,15,On-site,1549266,Resigned
E02166,Marketing,Content Strategist,Kolkata,1,8,On-site,1631194,Active
E02167,Operations,Logistics Coordinator,Mumbai,3,5,Hybrid,1978336,Resigned
E02168,IT,DevOps Engineer,Kolkata,5,2,On-site,949560,Active
E02169,Operations,Logistics Coordinator,Delhi,2,20,Remote,1438092,Active
E02170,Sales,Sales Executive,Chennai,4,19,On-site,1429568,Resigned
E02171,Sales,Sales Manager,Mumbai,2,7,Remote,1350718,Resigned
E02172,IT,System Admin,Pune,5,15,Remote,1578323,Active
E02173,Support,Customer Support,Delhi,2,4,Hybrid,529374,Resigned
E02174,Support,Tech Support,Hyderabad,2,1,On-site,1290402,Resigned
E02175,Marketing,Marketing Executive,Mumbai,1,12,Hybrid,1836019,Active
E02176,Sales,Sales Executive,Mumbai,3,10,On-site,2425084,Resigned
E02177,HR,HR Manager,Mumbai,3,11,On-site,286680,Active
E02178,Operations,Operations Manager,Kolkata,1,2,Remote,1762945,Active
E02179,Marketing,SEO Specialist,Mumbai,4,12,On-site,1864977,Active
E02180,HR,Recruiter,Kolkata,2,12,Hybrid,282121,Active
E02181,Operations,Logistics Coordinator,Mumbai,1,0,On-site,1641933,Active
E02182,Marketing,SEO Specialist,Mumbai,3,5,Remote,2348468,Active
E02183,Sales,BD Associate,Chennai,4,0,On-site,1273429,Resigned
E02184,Support,Customer Support,Kolkata,1,14,Hybrid,903114,Resigned
E02185,Sales,Sales Manager,Chennai,1,0,On-site,1323799,Resigned
E02186,Sales,Sales Manager,Delhi,2,16,Hybrid,2398652,Resigned
E02187,Sales,Sales Executive,Pune,5,15,Hybrid,2096573,Active
E02188,IT,DevOps Engineer,Pune,3,2,On-site,1133881,Resigned
E02189,Sales,BD Associate,Kolkata,2,10,On-site,1836444,Active
E02190,Support,Customer Support,Pune,4,11,Hybrid,364527,Resigned
E02191,HR,HR Manager,Delhi,1,10,On-site,1196363,Active
E02192,HR,Recruiter,Kolkata,5,0,On-site,998008,Resigned
E02193,IT,Data Analyst,Pune,5,7,Hybrid,1485078,Active
E02194,IT,ML Engineer,Mumbai,2,2,Remote,2041770,Resigned
E02195,Operations,Operations Executive,Hyderabad,3,16,Hybrid,1981042,Active
E02196,Marketing,SEO Specialist,Mumbai,1,16,Hybrid,1958928,Active
E02197,IT,Data Analyst,Kolkata,4,19,Remote,1399302,Active
E02198,Sales,Sales Executive,Mumbai,4,19,Hybrid,802561,Active
E02199,Finance,Accountant,Bangalore,4,8,On-site,2110941,Active
E02200,Finance,Financial Analyst,Mumbai,4,7,Remote,273439,Active
E02201,IT,Data Analyst,Hyderabad,4,9,On-site,1156030,Active
E02202,Sales,Sales Executive,Hyderabad,5,15,On-site,1784527,Resigned
E02203,HR,Recruiter,Pune,3,3,On-site,943920,Active
E02204,IT,Software Engineer,Pune,1,0,Hybrid,616447,Resigned
E02205,Finance,Accountant,Delhi,4,11,Hybrid,1159041,Active
E02206,Finance,Auditor,Chennai,2,7,On-site,389118,Resigned
E02207,Support,Tech Support,Mumbai,1,20,Hybrid,839352,Active
E02208,IT,System Admin,Mumbai,4,18,On-site,1290062,Active
E02209,HR,Recruiter,Kolkata,5,4,On-site,1963279,Active
E02210,Marketing,Content Strategist,Chennai,1,5,Hybrid,2336508,Resigned
E02211,IT,System Admin,Mumbai,3,7,Remote,1352779,Active
E02212,Marketing,Content Strategist,Kolkata,5,9,Remote,339067,Active
E02213,IT,Data Analyst,Hyderabad,2,16,Hybrid,1815647,Active
E02214,IT,System Admin,Kolkata,3,15,On-site,1926177,Resigned
E02215,Sales,Sales Executive,Delhi,2,4,Hybrid,727563,Resigned
E02216,Finance,Financial Analyst,Bangalore,3,7,On-site,694605,Active
E02217,Operations,Logistics Coordinator,Hyderabad,1,2,Hybrid,963341,Resigned
E02218,Operations,Logistics Coordinator,Pune,3,1,On-site,682636,Active
E02219,Operations,Logistics Coordinator,Chennai,4,5,On-site,2491560,Resigned
E02220,Marketing,Marketing Executive,Kolkata,2,18,On-site,1235080,Active
E02221,Finance,Accountant,Delhi,2,10,On-site,2387885,Resigned
E02222,Marketing,Marketing Executive,Kolkata,2,6,On-site,773343,Active
